77.56440296480334,28.472759994963635
77.24964163827728,28.649208664593182
77.25252608062883,28.80800074286016
77.6281914960699,28.508524157449514
77.4335612301066,28.522739774844744
77.39966557911802,28.975836623942886
77.39135325769459,28.4951985469706
77.28359754630678,28.80760235991429
77.51978382432534,28.808838424547325
77.2914034992787,28.828855227979403
77.34004272251966,28.555902067340497
77.64344787794373,28.82221419001654
77.6483488878216,28.808087630800102
77.03208704357033,28.979332518250153
77.68784571159856,28.698722628497805
77.61464861363618,28.564826077907536
77.27806996493949,28.743922944243007
77.33280275689367,28.93862004035548
77.3062665447855,28.715213768726784
77.360040210344,28.46601440450485
77.1488229853824,28.981440048186684
77.126336555933,28.47090555832223
77.25778782323202,28.919339945894922
77.33733998218992,28.88089790815778
77.33404375662889,28.715301015585393
77.41468836054837,28.78112080972358
77.66111197226651,28.73888096465516
77.03125389182546,28.95995611603532
77.56756541752709,28.93137951486841
77.46537854266775,28.853143540116434
77.61490934074075,28.800366876811907
77.14352593146799,28.74940030766623
77.6089001364204,28.702448606616038
77.65306013864917,28.970075749390308
77.46469581117958,28.671556438920557
77.33301493398376,28.91100925302968
77.38376257808865,28.803992233450327
77.20179856240165,28.809360759648357
77.23625479321642,28.80995085480092
77.63666787956882,28.90597682265182
77.65867215449244,28.545290202360164
77.49385494814172,28.695344957887237
77.37554956407484,28.950552374994455
77.6703863873913,28.861181931058013
77.21969593715012,28.724621580269105
77.35403181440851,28.46920648950919
77.39671415114202,28.88282499951749
77.46180192798424,28.55878335848923
77.57594519109757,28.8464741124487
77.35890633120037,28.50551896668193
77.36408825479297,28.794633974231267
77.1667656915079,28.715120905321708
77.10488968117168,28.54475506774131
77.31309294959597,28.923578256184342
77.09272102992163,28.97839802367984
77.08405901185279,28.459126581155044
77.68898594699716,28.521616110675986
77.4660840850895,28.460268711471894
77.45112407299699,28.466167778209186
77.57183903921975,28.898300319457107
77.64665865868334,28.653286455249912
77.03116928688573,28.788038963590804
77.2801310370512,28.890231909012613
77.45470148166787,28.820638002027536
77.06762377682173,28.459362635998428
77.22999207834475,28.575039582396414
77.37966174410846,28.950910179493714
77.46940286674507,28.465387881120503
77.25652444495239,28.53161938901358
77.51486119259174,28.80321998543173
77.48093188441983,28.96888621521648
77.28218681893004,28.49946729749567
77.31204887226636,28.967826842070888
77.07085363700294,28.82308278029702
77.20647737962886,28.90434705816088
77.21084212209078,28.827922502265416
77.66692067675069,28.789354537761163
77.47345935359996,28.507311957084916
77.37135679405768,28.813198475797094
77.66060312347322,28.812284935837898
77.1744046013944,28.930057789746215
77.29771832494745,28.686838808395652
77.39865717658999,28.93644304470995
77.15253917089763,28.514294100295665
77.23749640717274,28.8741133538178
77.61736598525961,28.850942831340294
77.45214938653113,28.483743733303413
77.33199391971361,28.98011160629358
77.46738409816547,28.959251334028657
77.43725329289525,28.96001018879901
77.05121930555585,28.52512818642314
77.10127197895476,28.729443881517593
77.32737045932794,28.542017275636006
77.68845032340701,28.936685807506063
77.35437755358346,28.857312659902906
77.0717481685891,28.8161239261253
77.17494180102247,28.471649737489717
77.6987475499074,28.51650553188491
77.61938727579523,28.543500254812873
77.05587350761063,28.57741056217007
